fromid,toid,dist
330700,420600,1001.43
330700,420700,661.72
330700,420800,891.12
330700,420900,768.38
330700,421000,892.18
330700,421100,635.38
330700,421200,682.91
330700,421300,884.01
330700,430100,785.75
330700,430200,814.07
330700,430300,851.57
330700,430400,949.52
330700,430500,1064.98
330700,430600,805.0
330700,430700,994.96
330700,430800,1112.35
330700,430900,949.58
330700,431000,958.93
330700,431100,1131.45
330700,431200,1156.2
330700,431300,952.15
330700,440100,1135.24
330700,440200,948.92
330700,440300,1138.98
330700,440400,1280.49
330700,440500,967.09
330700,440600,1202.74
330700,440700,1308.04
330700,440800,1595.41
330700,440900,1477.71
330700,441200,1234.54
330700,441300,1073.85
330700,441400,856.56
330700,441500,1059.03
330700,441600,951.71
330700,441700,1375.3
330700,441800,1101.36
330700,441900,1142.6
330700,442000,1219.09
330700,445100,899.85
330700,445200,1011.71
330700,445300,1314.8
330700,450100,1619.2
330700,450200,1355.72
330700,450300,1233.3
330700,450400,1335.41
330700,450500,1631.16
330700,450600,1765.13
330700,450700,1660.06
330700,450800,1468.21
330700,450900,1507.12
330700,451000,1760.77
330700,451100,1276.94
330700,451200,1514.32
330700,451300,1440.02
330700,451400,1771.4
330700,460100,1776.44
330700,460200,2003.53
330700,500000,1402.84
330700,510100,1846.03
330700,510300,1784.27
330700,510400,2359.3
330700,510500,1736.99
330700,510600,1815.88
330700,510700,1828.94
330700,510800,1721.37
330700,510900,1668.79
330700,511000,1746.64
330700,511100,1929.23
330700,511300,1618.36
330700,511400,1864.65
330700,511500,1804.86
330700,511600,1537.72
330700,511700,1497.58
330700,511800,2014.74
330700,511900,1590.82
330700,512000,1725.11
330700,520100,1576.33
330700,520200,1881.36
330700,520300,1563.61
330700,520400,1675.82
330700,530100,2056.55
330700,530300,1920.24
330700,530400,2229.88
330700,530500,2611.48
330700,530600,1873.35
330700,530700,2478.89
330700,530800,2514.1
330700,530900,2659.45
330700,540100,4160.15
330700,610100,1429.98
330700,610200,1540.64
330700,610300,1591.88
330700,610400,1533.28
330700,610500,1473.66
330700,610600,1674.25
330700,610700,1514.87
330700,610800,1780.22
330700,610900,1328.91
330700,611000,1309.81
330700,620100,2107.48
330700,620200,2794.07
330700,620300,2415.68
330700,620400,2037.48
330700,620500,1763.64
330700,620600,2319.93
330700,620700,2626.83
330700,620800,1738.98
330700,620900,3038.47
330700,621000,1732.69
330700,621100,1929.37
330700,621200,1763.08
330700,630100,2322.09
330700,640100,2001.01
330700,640200,2074.29
330700,640300,1908.79
330700,640400,1828.58
330700,650100,3945.6
330700,650200,4305.71
330800,110000,1443.66
330800,120000,1341.47
330800,130100,1266.45
330800,130200,1440.36
330800,130300,1541.67
330800,130400,1106.77
330800,130500,1191.97
330800,130600,1377.22
330800,130700,1639.03
330800,130800,1658.28
330800,130900,1202.5
330800,131000,1316.47
330800,131100,1165.1
330800,140100,1423.61
330800,140200,1576.72
330800,140300,1356.36
330800,140400,1206.22
330800,140500,1118.59
330800,140600,1604.72
330800,140700,1307.88
330800,140800,1227.4
330800,140900,1523.8
330800,141000,1302.29
330800,141100,1507.75
330800,150100,1825.54
330800,150200,2000.51
330800,150300,2020.46
330800,150400,1931.7
330800,150500,2123.41
330800,150600,1861.99
330800,150700,2972.86
330800,150800,2232.83
330800,150900,1841.3
330800,210100,1980.03
330800,210200,1456.72
330800,210300,1618.53
330800,210400,2091.49
330800,210500,2091.08
330800,210600,1691.38
330800,210700,1822.25
330800,210800,1541.81
330800,210900,1918.64
330800,211000,1949.91
330800,211100,1831.95
330800,211200,2080.44
330800,211300,1829.08
330800,211400,1685.62
330800,220100,2318.8
330800,220200,2417.93
330800,220300,2205.01
330800,220400,2191.57
330800,220500,1915.15
330800,220600,2047.48
330800,220700,2318.49
330800,220800,2376.34
330800,230100,2624.22
330800,230200,2701.62
330800,230300,2996.86
330800,230400,2984.07
330800,230500,3073.14
330800,230600,2518.32
330800,230700,2886.44
330800,230800,3041.41
330800,230900,2918.18
330800,231000,2728.12
330800,231100,3005.94
330800,231200,2660.85
330800,310000,417.31
330800,320100,426.66
330800,320200,404.17
330800,320300,710.72
330800,320400,408.01
330800,320500,397.74
330800,320600,511.92
330800,320700,775.57
330800,320800,585.66
330800,320900,662.2
330800,321000,540.83
330800,321100,442.74
330800,321200,556.17
330800,321300,664.62
330800,330100,181.55
330800,330200,311.99
330800,330300,327.28
330800,330400,321.95
330800,330500,293.8
330800,330600,256.03
330800,330700,158.28
330800,330800,0.0
330800,330900,413.71
330800,331000,290.75
330800,331100,218.44
330800,340100,421.13
330800,340200,317.29
330800,340300,594.84
330800,340400,501.07
330800,340500,394.43
330800,340600,694.5
330800,340700,304.92
330800,340800,371.92
330800,341000,154.52
330800,341100,513.42
330800,341200,621.35
330800,341300,684.82
330800,341500,459.9
330800,341600,634.47
330800,341700,249.13
330800,341800,299.14
330800,350100,456.28
330800,350200,641.75
330800,350300,583.86
330800,350400,455.31
330800,350500,587.27
330800,350600,700.12
330800,350700,247.07
330800,350800,606.99
330800,350900,370.67
330800,360100,311.09
330800,360200,172.34
330800,360300,575.24
330800,360400,377.38
330800,360500,452.28
330800,360600,192.99
330800,360700,598.41
330800,360800,511.3
330800,360900,422.36
330800,361000,351.02
330800,361100,158.4
330800,370100,1022.3
330800,370200,1001.5
330800,370300,1054.7
330800,370400,789.01
330800,370500,1164.05
330800,370600,1105.17
330800,370700,991.72
330800,370800,887.16
330800,370900,927.12
330800,371000,1187.69
330800,371100,888.94
330800,371300,867.81
330800,371400,1072.58
330800,371500,1002.17
330800,371600,1149.78
330800,371700,863.73
330800,410100,957.07
330800,410200,858.85
330800,410300,1051.69
330800,410400,919.42
330800,410500,1064.8
330800,410600,1044.41
330800,410700,981.61
330800,410800,1041.16
330800,410900,959.71
330800,411000,876.45
330800,411100,826.67
330800,411200,1165.71
330800,411300,908.31
330800,411400,769.69
330800,411500,620.04
330800,411600,753.82
330800,411700,769.44
330800,420100,548.63
330800,420200,465.42
330800,420300,1047.57
330800,420500,887.95
330800,420600,854.29
330800,420700,514.58
330800,420800,743.99
330800,420900,621.25
330800,421000,745.04
330800,421100,488.25
330800,421200,535.78
330800,421300,736.88
330800,430100,635.25
330800,430200,663.57
330800,430300,701.07
330800,430400,799.02
330800,430500,914.49
330800,430600,657.87
330800,430700,847.83
330800,430800,965.22
330800,430900,786.34
330800,431000,808.43
330800,431100,980.96
330800,431200,1005.71
330800,431300,801.65
330800,440100,984.74
330800,440200,798.42
330800,440300,988.48
330800,440400,1129.99
330800,440500,875.04
330800,440600,1052.24
330800,440700,1157.54
330800,440800,1444.91
330800,440900,1327.21
330800,441200,1084.04
330800,441300,923.35
330800,441400,743.09
330800,441500,908.53
330800,441600,801.21
330800,441700,1224.8
330800,441800,950.86
330800,441900,992.1
330800,442000,1068.6
330800,445100,807.8
330800,445200,861.21
330800,445300,1164.3
330800,450100,1468.7
330800,450200,1205.22
330800,450300,1082.8
330800,450400,1184.91
330800,450500,1480.66
330800,450600,1614.63
330800,450700,1509.56
330800,450800,1317.71
330800,450900,1356.63
330800,451000,1610.27
330800,451100,1126.44
330800,451200,1363.82
330800,451300,1289.52
330800,451400,1620.9
330800,460100,1625.94
330800,460200,1853.03
330800,500000,1255.71
330800,510100,1698.89
330800,510300,1637.14
330800,510400,2208.8
330800,510500,1586.49
330800,510600,1668.75
330800,510700,1681.8
330800,510800,1574.24
330800,510900,1521.65
330800,511000,1599.51
330800,511100,1782.1
330800,511300,1471.23
330800,511400,1717.52
330800,511500,1657.73
330800,511600,1390.59
330800,511700,1350.44
330800,511800,1867.61
330800,511900,1443.68
330800,512000,1577.97
330800,520100,1425.83
330800,520200,1730.86
330800,520300,1413.11
330800,520400,1525.32
330800,530100,1906.05
330800,530300,1769.75
330800,530400,2079.38
330800,530500,2460.98
330800,530600,1722.85
330800,530700,2328.39
330800,530800,2363.61
330800,530900,2508.95
330800,540100,4026.3
330800,610100,1296.13
330800,610200,1406.79
330800,610300,1458.03
330800,610400,1399.43
330800,610500,1339.81
330800,610600,1564.92
330800,610700,1367.74
330800,610800,1664.03
330800,610900,1181.78
330800,611000,1175.96
330800,620100,1973.63
330800,620200,2660.22
330800,620300,2281.83
330800,620400,1903.63
330800,620500,1629.8
330800,620600,2186.08
330800,620700,2492.98
330800,620800,1605.13
330800,620900,2904.62
330800,621000,1598.84
330800,621100,1795.52
330800,621200,1615.94
330800,630100,2188.24
330800,640100,1884.82
330800,640200,1958.1
330800,640300,1774.94
330800,640400,1694.72
330800,650100,3811.75
330800,650200,4171.86
330900,110000,1452.29
330900,120000,1307.7
330900,130100,1315.01
330900,130200,1383.17
330900,130300,1484.49
330900,130400,1198.11
330900,130500,1240.54
330900,130600,1397.48
330900,130700,1638.89
330900,130800,1601.1
330900,130900,1210.21
330900,131000,1322.46
330900,131100,1185.36
330900,140100,1547.54
330900,140200,1596.97
330900,140300,1404.92
330900,140400,1363.78
330900,140500,1276.15
330900,140600,1654.68
330900,140700,1437.47
330900,140800,1399.19
330900,140900,1585.15
330900,141000,1474.09
330900,141100,1634.66
330900,150100,1852.42
330900,150200,2027.4
330900,150300,2115.6
330900,150400,1874.51
330900,150500,2066.23
330900,150600,1983.11
330900,150700,3019.6
330900,150800,2294.18
330900,150900,1861.55
330900,210100,1895.69
330900,210200,1389.04
330900,210300,1550.85
330900,210400,1785.08
330900,210500,1740.03
330900,210600,1623.7
330900,210700,1737.92
330900,210800,1474.12
330900,210900,1834.3
330900,211000,1598.86
330900,211100,1747.62
330900,211200,1996.11
330900,211300,1771.89
330900,211400,1601.29
330900,220100,2234.46
330900,220200,2095.79
330900,220300,2120.67
330900,220400,2107.24
330900,220500,1847.47
330900,220600,1979.8
330900,220700,2234.16
330900,220800,2292.0
330900,230100,2539.89
330900,230200,2617.28
330900,230300,2607.52
330900,230400,2899.73
330900,230500,2988.8
330900,230600,2433.99
330900,230700,2802.11
330900,230800,2957.07
330900,230900,2550.22
330900,231000,2338.77
330900,231100,2921.6
330900,231200,2576.51
330900,310000,256.13
330900,320100,463.73
330900,320200,336.89
330900,320300,768.41
330900,320400,386.7
330900,320500,271.38
330900,320600,351.06
330900,320700,673.8
330900,320800,579.8
330900,320900,522.19
330900,321000,473.34
330900,321100,411.3
330900,321200,420.94
330900,321300,640.71
330900,330100,326.48
330900,330200,108.36
330900,330300,448.96
330900,330400,189.96
330900,330500,303.26
330900,330600,218.04
330900,330700,297.68
330900,330800,414.74
330900,330900,0.0
330900,331000,251.87
330900,331100,444.43
330900,340100,617.97
330900,340200,507.83
330900,340300,666.99
330900,340400,724.28
330900,340500,507.75
330900,340600,778.5
330900,340700,547.96
330900,340800,700.85
330900,341000,505.94
330900,341100,572.96
330900,341200,819.94
330900,341300,755.6
330900,341500,732.1
330900,341600,790.65
330900,341700,611.82
330900,341800,424.05
330900,350100,705.91
330900,350200,923.34
330900,350300,822.66
330900,350400,800.34
330900,350500,885.21
330900,350600,1026.73
330900,350700,641.86
330900,350800,952.01
330900,350900,589.44
330900,360100,716.7
330900,360200,577.95
330900,360300,984.22
330900,360400,782.99
330900,360500,861.25
330900,360600,601.97
330900,360700,1007.38
330900,360800,920.27
330900,360900,831.33
330900,361000,759.99
330900,361100,564.01
330900,370100,998.4
330900,370200,933.82
330900,370300,993.15
330900,370400,836.53
330900,370500,1056.38
330900,370600,1037.49
330900,370700,924.04
330900,370800,944.86
330900,370900,967.91
330900,371000,1120.01
330900,371100,821.25
330900,371300,796.47
330900,371400,1092.84
330900,371500,1077.59
330900,371600,1078.44
330900,371700,985.49
330900,410100,1138.07
330900,410200,1040.8
330900,410300,1223.48
330900,410400,1091.21
330900,410500,1201.93
330900,410600,1188.84
330900,410700,1139.17
330900,410800,1198.73
330900,410900,1103.71
330900,411000,1048.24
330900,411100,998.46
330900,411200,1337.5
330900,411300,1149.36
330900,411400,927.25
330900,411500,861.09
330900,411600,925.61
330900,411700,968.04
330900,420100,925.96
330900,420200,871.03
330900,420300,1408.18
330900,420500,1282.94
330900,420600,1217.56
330900,420700,912.43
330900,420800,1104.29
330900,420900,984.52
330900,421000,1160.76
330900,421100,817.47
330900,421200,941.39
330900,421300,1058.02
330900,430100,1044.22
330900,430200,1072.54
330900,430300,1110.04
330900,430400,1207.99
330900,430500,1323.46
330900,430600,1063.47
330900,430700,1253.43
330900,430800,1370.83
330900,430900,1208.06
330900,431000,1217.4
330900,431100,1389.93
330900,431200,1414.68
330900,431300,1210.62
330900,440100,1393.71
330900,440200,1207.4
330900,440300,1397.45
330900,440400,1538.96
330900,440500,1203.57
330900,440600,1461.21
330900,440700,1566.51
330900,440800,1853.88
330900,440900,1736.19
330900,441200,1493.02
330900,441300,1332.32
330900,441400,1109.54
330900,441500,1317.5
330900,441600,1210.18
330900,441700,1633.78
330900,441800,1359.83
330900,441900,1401.07
330900,442000,1477.57
330900,445100,1134.4
330900,445200,1237.09
330900,445300,1573.27
330900,450100,1877.68
330900,450200,1614.19
330900,450300,1491.77
330900,450400,1593.88
330900,450500,1889.63
330900,450600,2023.6
330900,450700,1918.54
330900,450800,1726.68
330900,450900,1765.6
330900,451000,2019.24
330900,451100,1535.41
330900,451200,1772.79
330900,451300,1698.49
330900,451400,2029.87
330900,460100,2034.91
330900,460200,2262.01
330900,500000,1650.7
330900,510100,2087.53
330900,510300,2032.13
330900,510400,2617.78
330900,510500,1995.46
330900,510600,2046.81
330900,510700,2048.03
330900,510800,1934.85
330900,510900,1916.64
330900,511000,1994.5
330900,511100,2177.09
330900,511300,1841.51
330900,511400,2112.51
330900,511500,2052.71
330900,511600,1785.58
330900,511700,1701.25
330900,511800,2262.59
330900,511900,1804.3
330900,512000,1972.96
330900,520100,1834.8
330900,520200,2139.83
330900,520300,1822.08
330900,520400,1934.3
330900,530100,2315.02
330900,530300,2178.72
330900,530400,2488.36
330900,530500,2869.95
330900,530600,2131.82
330900,530700,2737.36
330900,530800,2772.58
330900,530900,2917.92
330900,540100,4267.35
330900,610100,1537.18
330900,610200,1613.71
330900,610300,1699.08
330900,610400,1650.19
330900,610500,1545.12
330900,610600,1729.85
330900,610700,1728.36
330900,610800,1790.93
330900,610900,1542.39
330900,611000,1417.01
330900,620100,2214.68
330900,620200,2890.18
330900,620300,2511.79
330900,620400,2144.68
330900,620500,1870.84
330900,620600,2416.04
330900,620700,2722.94
330900,620800,1846.18
330900,620900,3134.58
330900,621000,1841.76
330900,621100,2036.56
330900,621200,1954.11
330900,630100,2429.29
330900,640100,2056.61
330900,640200,2129.89
330900,640300,2017.87
330900,640400,1935.77
330900,650100,4041.7
330900,650200,4401.82
331000,110000,1519.42
331000,120000,1397.66
331000,130100,1385.09
331000,130200,1473.13
331000,130300,1574.45
331000,130400,1268.19
331000,130500,1310.62
331000,130600,1467.56
331000,130700,1708.97
331000,130800,1691.06
331000,130900,1280.29
331000,131000,1392.54
331000,131100,1255.44
331000,140100,1617.62
331000,140200,1667.05
331000,140300,1475.0
331000,140400,1401.86
331000,140500,1314.23
331000,140600,1724.76
331000,140700,1503.52
331000,140800,1442.12
331000,140900,1655.22
331000,141000,1517.02
331000,141100,1703.39
331000,150100,1922.5
331000,150200,2097.48
331000,150300,2235.18
331000,150400,1964.47
331000,150500,2156.19
331000,150600,2053.19
331000,150700,3109.56
331000,150800,2364.26
331000,150900,1931.63
331000,210100,1985.65
331000,210200,1499.96
331000,210300,1937.3
331000,210400,2097.11
331000,210500,2096.7
331000,210600,1736.49
331000,210700,1827.88
331000,210800,1580.38
331000,210900,1924.26
331000,211000,1955.53
331000,211100,1837.57
331000,211200,2086.07
331000,211300,1861.85
331000,211400,1691.25
331000,220100,2324.42
331000,220200,2423.55
331000,220300,2210.63
331000,220400,2197.19
331000,220500,2249.91
331000,220600,2382.24
331000,220700,2324.12
331000,220800,2381.96
331000,230100,2629.84
331000,230200,2707.24
331000,230300,3002.49
331000,230400,2989.69
331000,230500,3078.76
331000,230600,2523.94
331000,230700,2892.07
331000,230800,3047.03
331000,230900,2923.8
331000,231000,2733.74
331000,231100,3011.56
331000,231200,2666.47
331000,310000,346.41
331000,320100,493.54
331000,320200,401.35
331000,320300,825.96
331000,320400,445.7
331000,320500,337.93
331000,320600,441.02
331000,320700,763.76
331000,320800,665.86
331000,320900,600.73
331000,321000,543.42
331000,321100,480.44
331000,321200,491.02
331000,321300,710.79
331000,330100,299.68
331000,330200,144.87
331000,330300,210.67
331000,330400,250.5
331000,330500,310.22
331000,330600,141.53
331000,330700,185.09
331000,330800,291.0
331000,330900,245.57
331000,331000,0.0
331000,331100,257.43
331000,340100,647.78
331000,340200,537.72
331000,340300,709.92
331000,340400,754.09
331000,340500,537.55
331000,340600,814.82
331000,340700,577.85
331000,340800,653.79
331000,341000,436.39
331000,341100,615.89
331000,341200,849.75
331000,341300,800.06
331000,341500,741.77
331000,341600,833.58
331000,341700,531.0
331000,341800,417.27
331000,350100,451.45
331000,350200,668.88
331000,350300,568.21
331000,350400,613.34
331000,350500,630.76
331000,350600,772.27
331000,350700,457.22
331000,350800,765.01
331000,350900,343.14
331000,360100,592.96
331000,360200,454.21
331000,360300,860.48
331000,360400,659.25
331000,360500,737.51
331000,360600,478.23
331000,360700,864.04
331000,360800,796.53
331000,360900,707.59
331000,361000,636.25
331000,361100,440.27
331000,370100,1068.47
331000,370200,1023.78
331000,370300,1053.43
331000,370400,906.61
331000,370500,1146.34
331000,370600,1126.8
331000,370700,1014.0
331000,370800,1002.4
331000,370900,1037.99
331000,371000,1209.96
331000,371100,911.21
331000,371300,866.55
331000,371400,1162.92
331000,371500,1147.67
331000,371600,1148.52
331000,371700,1059.37
331000,410100,1176.15
331000,410200,1073.57
331000,410300,1266.41
331000,410400,1134.14
331000,410500,1260.44
331000,410600,1240.05
331000,410700,1177.25
331000,410800,1236.8
331000,410900,1155.35
331000,411000,1091.17
331000,411100,1041.39
331000,411200,1380.43
331000,411300,1179.17
331000,411400,965.33
331000,411500,890.89
331000,411600,968.54
331000,411700,997.85
331000,420100,830.5
331000,420200,747.29
331000,420300,1329.44
331000,420500,1169.82
331000,420600,1136.16
331000,420700,796.45
331000,420800,1025.86
331000,420900,903.12
331000,421000,1026.91
331000,421100,770.12
331000,421200,817.65
331000,421300,1018.75
331000,430100,920.48
331000,430200,948.8
331000,430300,986.3
331000,430400,1084.26
331000,430500,1199.72
331000,430600,939.74
331000,430700,1129.7
331000,430800,1247.09
331000,430900,1084.32
331000,431000,1093.67
331000,431100,1266.19
331000,431200,1290.94
331000,431300,1086.89
331000,440100,1257.64
331000,440200,1063.8
331000,440300,1236.51
331000,440400,1381.15
331000,440500,949.12
331000,440600,1317.62
331000,440700,1408.71
331000,440800,1710.29
331000,440900,1592.59
331000,441200,1349.42
331000,441300,1177.21
331000,441400,922.54
331000,441500,1091.55
331000,441600,1049.2
331000,441700,1490.18
331000,441800,1216.23
331000,441900,1244.71
331000,442000,1319.76
331000,445100,879.95
331000,445200,982.63
331000,445300,1429.68
331000,450100,1753.94
331000,450200,1490.45
331000,450300,1368.03
331000,450400,1450.28
331000,450500,1746.04
331000,450600,1899.87
331000,450700,1794.8
331000,450800,1583.08
331000,450900,1622.0
331000,451000,1895.51
331000,451100,1411.68
331000,451200,1649.06
331000,451300,1574.76
331000,451400,1906.13
331000,460100,1891.32
331000,460200,2118.41
331000,500000,1537.58
331000,510100,1980.76
331000,510300,1919.01
331000,510400,2494.04
331000,510500,1871.73
331000,510600,1950.62
331000,510700,1963.67
331000,510800,1856.11
331000,510900,1803.52
331000,511000,1881.38
331000,511100,2063.97
331000,511300,1753.1
331000,511400,1999.39
331000,511500,1939.6
331000,511600,1672.46
331000,511700,1632.31
331000,511800,2149.47
331000,511900,1725.55
331000,512000,1859.84
331000,520100,1711.06
331000,520200,2016.1
331000,520300,1698.35
331000,520400,1810.56
331000,530100,2191.29
331000,530300,2054.98
331000,530400,2364.62
331000,530500,2746.22
331000,530600,2008.09
331000,530700,2613.63
331000,530800,2648.83
331000,530900,2794.18
331000,540100,4297.23
331000,610100,1566.99
331000,610200,1656.64
331000,610300,1728.88
331000,610400,1670.29
331000,610500,1588.05
331000,610600,1772.78
331000,610700,1649.61
331000,610800,1859.67
331000,610900,1463.65
331000,611000,1446.82
331000,620100,2244.48
331000,620200,2931.08
331000,620300,2552.69
331000,620400,2174.49
331000,620500,1900.65
331000,620600,2456.93
331000,620700,2763.84
331000,620800,1875.98
331000,620900,3175.48
331000,621000,1869.7
331000,621100,2066.37
331000,621200,1897.81
331000,630100,2459.1
331000,640100,2099.54
331000,640200,2172.82
331000,640300,2045.8
331000,640400,1965.58
331000,650100,4082.84
331000,650200,4442.72
331100,110000,1645.22
331100,120000,1519.16
331100,130100,1477.54
331100,130200,1594.63
331100,130300,1695.95
331100,130400,1317.87
331100,130500,1403.07
331100,130600,1581.36
331100,130700,1834.8
331100,130800,1812.56
331100,130900,1406.64
331100,131000,1518.36
331100,131100,1369.24
331100,140100,1639.07
331100,140200,1780.85
331100,140300,1567.45
331100,140400,1417.31
331100,140500,1329.68
331100,140600,1815.82
331100,140700,1519.49
331100,140800,1438.49
331100,140900,1734.89
331100,141000,1513.39
331100,141100,1718.85
331100,150100,2036.31
331100,150200,2211.28
331100,150300,2231.56
331100,150400,2085.98
331100,150500,2277.69
331100,150600,2073.09
331100,150700,3231.06
331100,150800,2443.93
331100,150900,2045.43
331100,210100,2107.15
331100,210200,1624.03
331100,210300,1785.84
331100,210400,2218.62
331100,210500,1975.02
331100,210600,1858.69
331100,210700,1949.38
331100,210800,1709.12
331100,210900,2045.77
331100,211000,1833.85
331100,211100,1959.08
331100,211200,2207.57
331100,211300,1983.35
331100,211400,1812.75
331100,220100,2445.93
331100,220200,2545.06
331100,220300,2332.13
331100,220400,2318.7
331100,220500,2082.46
331100,220600,2214.79
331100,220700,2445.62
331100,220800,2503.46
331100,230100,2751.35
331100,230200,2828.74
331100,230300,2842.51
331100,230400,3111.19
331100,230500,3200.26
331100,230600,2645.45
331100,230700,3013.57
331100,230800,3168.53
331100,230900,3045.3
331100,231000,2573.76
331100,231100,3133.07
331100,231200,2787.97
331100,310000,491.45
331100,320100,580.72
331100,320200,518.66
331100,320300,914.86
331100,320400,532.57
331100,320500,483.07
331100,320600,586.05
331100,320700,908.79
331100,320800,752.72
331100,320900,745.87
331100,321000,665.39
331100,321100,567.3
331100,321200,636.17
331100,321300,837.01
331100,330100,306.11
331100,330200,342.13
331100,330300,188.64
331100,330400,393.14
331100,330500,418.36
331100,330600,286.17
331100,330700,197.25
331100,330800,220.22
331100,330900,443.85
331100,331000,257.87
331100,331100,0.0
331100,340100,632.23
331100,340200,528.39
331100,340300,798.82
331100,340400,712.17
331100,340500,570.9
331100,340600,903.72
331100,340700,516.01
331100,340800,583.01
331100,341000,365.61
331100,341100,704.78
331100,341200,832.44
331100,341300,888.96
331100,341500,670.99
331100,341600,845.57
331100,341700,460.23
331100,341800,423.7
331100,350100,337.12
331100,350200,551.63
331100,350300,450.95
331100,350400,417.7
331100,350500,549.65
331100,350600,662.5
331100,350700,261.58
331100,350800,569.37
331100,350900,214.02
331100,360100,522.19
331100,360200,383.44
331100,360300,767.91
331100,360400,588.48
331100,360500,644.94
331100,360600,407.45
331100,360700,668.39
331100,360800,646.55
331100,360900,636.82
331100,361000,461.32
331100,361100,369.49
331100,370100,1194.3
331100,370200,1168.81
331100,370300,1179.26
331100,370400,993.14
331100,370500,1288.61
331100,370600,1272.48
331100,370700,1159.03
331100,370800,1091.3
331100,370900,1131.26
331100,371000,1355.0
331100,371100,1056.25
331100,371300,992.37
331100,371400,1276.72
331100,371500,1213.27
331100,371600,1274.34
331100,371700,1074.82
331100,410100,1168.16
331100,410200,1069.94
331100,410300,1262.78
331100,410400,1130.52
331100,410500,1275.9
331100,410600,1255.5
331100,410700,1192.7
331100,410800,1252.26
331100,410900,1170.81
331100,411000,1087.55
331100,411100,1037.76
331100,411200,1376.81
331100,411300,1119.4
331100,411400,980.78
331100,411500,831.13
331100,411600,964.91
331100,411700,980.53
331100,420100,759.73
331100,420200,676.51
331100,420300,1258.66
331100,420500,1099.05
331100,420600,1065.39
331100,420700,725.68
331100,420800,955.08
331100,420900,832.35
331100,421000,956.14
331100,421100,699.34
331100,421200,746.87
331100,421300,947.97
331100,430100,849.71
331100,430200,804.93
331100,430300,893.73
331100,430400,910.45
331100,430500,1104.42
331100,430600,868.96
331100,430700,1058.92
331100,430800,1176.31
331100,430900,995.79
331100,431000,919.89
331100,431100,1093.67
331100,431200,1198.37
331100,431300,994.31
331100,440100,1061.99
331100,440200,868.16
331100,440300,1030.5
331100,440400,1172.01
331100,440500,837.43
331100,440600,1121.97
331100,440700,1199.56
331100,440800,1514.64
331100,440900,1396.95
331100,441200,1153.78
331100,441300,965.37
331100,441400,726.9
331100,441500,913.7
331100,441600,853.56
331100,441700,1294.54
331100,441800,1020.59
331100,441900,1034.12
331100,442000,1110.61
331100,445100,770.18
331100,445200,866.38
331100,445300,1234.03
331100,450100,1580.13
331100,450200,1316.65
331100,450300,1194.23
331100,450400,1254.64
331100,450500,1550.39
331100,450600,1719.69
331100,450700,1584.56
331100,450800,1387.44
331100,450900,1426.36
331100,451000,1721.7
331100,451100,1198.71
331100,451200,1475.25
331100,451300,1400.95
331100,451400,1732.33
331100,460100,1695.67
331100,460200,1922.77
331100,500000,1466.8
331100,510100,1909.99
331100,510300,1848.23
331100,510400,2398.74
331100,510500,1776.43
331100,510600,1879.84
331100,510700,1892.9
331100,510800,1785.33
331100,510900,1732.75
331100,511000,1810.61
331100,511100,1993.2
331100,511300,1682.32
331100,511400,1928.61
331100,511500,1880.72
331100,511600,1601.69
331100,511700,1561.54
331100,511800,2078.7
331100,511900,1654.78
331100,512000,1789.07
331100,520100,1615.76
331100,520200,1920.8
331100,520300,1603.05
331100,520400,1715.26
331100,530100,2095.99
331100,530300,1959.68
331100,530400,2269.32
331100,530500,2658.83
331100,530600,1912.79
331100,530700,2518.33
331100,530800,2530.43
331100,530900,2675.77
331100,540100,4237.39
331100,610100,1507.23
331100,610200,1617.88
331100,610300,1669.12
331100,610400,1610.53
331100,610500,1550.9
331100,610600,1776.01
331100,610700,1578.83
331100,610800,1875.12
331100,610900,1392.87
331100,611000,1387.06
331100,620100,2184.72
331100,620200,2871.32
331100,620300,2492.93
331100,620400,2114.72
331100,620500,1840.89
331100,620600,2397.17
331100,620700,2704.08
331100,620800,1816.22
331100,620900,3115.72
331100,621000,1809.94
331100,621100,2006.61
331100,621200,1827.04
331100,630100,2399.34
331100,640100,2095.91
331100,640200,2169.2
331100,640300,1986.04
331100,640400,1905.82
331100,650100,4023.07
331100,650200,4382.95
340100,110000,1083.52
340100,120000,981.31
340100,130100,895.28
340100,130200,1080.2
340100,130300,1195.24
340100,130400,735.31
340100,130500,820.81
340100,130600,1017.04
340100,130700,1272.73
340100,130800,1298.13
340100,130900,842.33
340100,131000,956.29
340100,131100,804.92
340100,140100,1052.44
340100,140200,1216.54
340100,140300,985.2
340100,140400,835.05
340100,140500,747.42
340100,140600,1233.56
340100,140700,936.71
340100,140800,856.23
340100,140900,1152.63
340100,141000,931.13
340100,141100,1136.59
340100,150100,1454.37
340100,150200,1629.35
340100,150300,1649.3
340100,150400,1571.54
340100,150500,1763.26
340100,150600,1490.83
340100,150700,2612.71
340100,150800,1873.26
340100,150900,1481.12
340100,210100,1619.89
340100,210200,1148.65
340100,210300,1571.52
340100,210400,1731.36
340100,210500,1730.94
340100,210600,1383.3
340100,210700,1462.1
340100,210800,1233.88
340100,210900,1558.48
340100,211000,1589.77
340100,211100,1471.8
340100,211200,1720.31
340100,211300,1468.92
340100,211400,1325.47
340100,220100,1958.64
340100,220200,2057.77
340100,220300,1844.85
340100,220400,1831.44
340100,220500,1884.16
340100,220600,2016.49
